sample_id,product_id,product_name,category,sample_end_date,sales_last_7d,sales_last_30d,sales_last_90d,out_freq_last_30d,stock_qty,stock_amount,return_rate,gross_profit_rate,stock_turnover_days,abc_class,is_fresh,is_key_product,target_sales_next_30d
S0566,P0071,毛巾1号,日用品,2026-01-31,2.5,11.2,37.4,3,164,10729.2,0.0,0.2135,307.2,C,0,0,9.4
S0567,P0071,毛巾1号,日用品,2026-02-28,2.7,13.2,40.3,4,162,10868.29,0.0,0.2135,307.2,C,0,0,12.0
S0568,P0071,毛巾1号,日用品,2026-03-31,3.2,15.4,43.4,5,165,11394.06,0.0,0.2135,307.2,C,0,0,12.6
S0569,P0071,毛巾1号,日用品,2026-04-30,3.3,16.8,50.4,5,158,10133.24,0.0,0.2135,307.2,C,0,0,12.4
S0570,P0071,毛巾1号,日用品,2026-05-31,3.7,15.6,46.5,5,158,11118.97,0.0,0.2135,307.2,C,0,0,16.6
S0571,P0043,矿泉水2号,零食饮料,2025-12-31,15.0,58.1,175.5,19,122,1161.58,0.087,0.3675,42.9,C,0,0,49.5
S0572,P0043,矿泉水2号,零食饮料,2026-01-31,18.1,66.2,192.6,22,87,1231.66,0.087,0.3675,42.9,C,0,0,69.3
S0573,P0043,矿泉水2号,零食饮料,2026-02-28,13.8,64.8,193.0,21,94,1142.83,0.087,0.3675,42.9,C,0,0,65.9
S0574,P0043,矿泉水2号,零食饮料,2026-03-31,21.1,76.3,205.2,25,100,1110.55,0.087,0.3675,42.9,C,0,0,73.6
S0575,P0043,矿泉水2号,零食饮料,2026-04-30,18.1,78.8,241.2,26,95,1133.43,0.087,0.3675,42.9,C,0,0,84.1
S0576,P0043,矿泉水2号,零食饮料,2026-05-31,19.5,70.7,203.6,23,111,1078.33,0.087,0.3675,42.9,C,0,0,73.5
S0577,P0177,冷冻水饺1号,冷链食品,2025-12-31,16.1,69.0,219.5,23,41,450.3,0.0649,0.1667,14.3,C,1,0,72.1
S0578,P0177,冷冻水饺1号,冷链食品,2026-01-31,15.5,62.8,205.5,20,45,436.03,0.0649,0.1667,14.3,C,1,0,74.6
S0579,P0177,冷冻水饺1号,冷链食品,2026-02-28,19.9,95.6,271.5,31,44,508.25,0.0649,0.1667,14.3,C,1,0,88.6
S0580,P0177,冷冻水饺1号,冷链食品,2026-03-31,15.8,79.8,231.0,26,44,492.54,0.0649,0.1667,14.3,C,1,0,74.7
S0581,P0177,冷冻水饺1号,冷链食品,2026-04-30,23.6,91.8,261.3,30,43,523.92,0.0649,0.1667,14.3,C,1,0,101.3
S0582,P0177,冷冻水饺1号,冷链食品,2026-05-31,24.6,102.7,303.2,34,37,463.8,0.0649,0.1667,14.3,C,1,0,95.9
S0583,P0161,土豆2号,农产品,2025-12-31,25.2,94.9,280.8,31,38,363.0,0.1333,0.1058,9.4,C,1,0,90.7
S0584,P0161,土豆2号,农产品,2026-01-31,24.2,103.7,300.5,34,37,316.57,0.1333,0.1058,9.4,C,1,0,114.7
S0585,P0161,土豆2号,农产品,2026-02-28,28.3,120.6,329.3,40,37,319.72,0.1333,0.1058,9.4,C,1,0,121.7
S0586,P0161,土豆2号,农产品,2026-03-31,24.7,109.4,358.1,36,37,334.69,0.1333,0.1058,9.4,C,1,0,117.9
S0587,P0161,土豆2号,农产品,2026-04-30,29.8,124.8,375.9,41,33,341.75,0.1333,0.1058,9.4,C,1,0,128.9
S0588,P0161,土豆2号,农产品,2026-05-31,24.8,112.3,372.3,37,37,313.85,0.1333,0.1058,9.4,C,1,0,127.2
S0589,P0119,炒锅4号,厨具,2025-12-31,1.0,3.6,11.0,1,44,7726.99,0.1111,0.2024,240.0,C,0,0,3.4
S0590,P0119,炒锅4号,厨具,2026-01-31,1.1,4.2,13.9,1,42,7197.54,0.1111,0.2024,240.0,C,0,0,3.9
S0591,P0119,炒锅4号,厨具,2026-02-28,1.2,4.9,14.4,1,39,7272.51,0.1111,0.2024,240.0,C,0,0,4.9
S0592,P0119,炒锅4号,厨具,2026-03-31,1.3,6.0,16.9,1,37,7029.32,0.1111,0.2024,240.0,C,0,0,6.1
S0593,P0119,炒锅4号,厨具,2026-04-30,1.3,5.1,17.1,1,39,7753.24,0.1111,0.2024,240.0,C,0,0,4.8
S0594,P0119,炒锅4号,厨具,2026-05-31,1.4,5.5,17.4,1,35,7490.07,0.1111,0.2024,240.0,C,0,0,5.4
S0595,P0192,速冻馄饨3号,冷链食品,2025-12-31,11.6,46.3,126.1,15,170,3104.43,0.0571,0.2847,108.5,C,1,0,38.4
S0596,P0192,速冻馄饨3号,冷链食品,2026-01-31,11.0,44.7,128.1,14,156,2617.29,0.0571,0.2847,108.5,C,1,0,42.6
S0597,P0192,速冻馄饨3号,冷链食品,2026-02-28,11.1,44.5,132.0,14,172,3317.74,0.0571,0.2847,108.5,C,1,0,36.2
S0598,P0192,速冻馄饨3号,冷链食品,2026-03-31,11.1,45.4,136.9,15,150,2989.65,0.0571,0.2847,108.5,C,1,0,53.8
S0599,P0192,速冻馄饨3号,冷链食品,2026-04-30,10.3,43.3,134.3,14,187,3033.06,0.0571,0.2847,108.5,C,1,0,48.0
S0600,P0192,速冻馄饨3号,冷链食品,2026-05-31,12.9,56.1,146.4,18,140,3201.05,0.0571,0.2847,108.5,C,1,0,50.3
S0601,P0098,洗衣液6号,日用品,2025-12-31,3.2,15.1,39.6,5,108,6022.36,0.1053,0.3132,220.9,C,0,0,16.9
S0602,P0098,洗衣液6号,日用品,2026-01-31,3.1,12.3,34.0,4,113,5480.68,0.1053,0.3132,220.9,C,0,0,11.8
S0603,P0098,洗衣液6号,日用品,2026-02-28,2.6,12.8,39.7,4,118,5502.79,0.1053,0.3132,220.9,C,0,0,13.6
S0604,P0098,洗衣液6号,日用品,2026-03-31,3.6,14.8,45.2,4,100,6107.14,0.1053,0.3132,220.9,C,0,0,13.2
S0605,P0098,洗衣液6号,日用品,2026-04-30,4.1,17.3,46.2,5,118,5961.94,0.1053,0.3132,220.9,C,0,0,14.8
S0606,P0098,洗衣液6号,日用品,2026-05-31,4.2,18.5,51.7,6,106,5299.64,0.1053,0.3132,220.9,C,0,0,17.5
S0607,P0039,茶饮料1号,零食饮料,2025-12-31,7.4,30.3,84.2,10,228,7142.31,0.1333,0.2311,228.1,C,0,0,24.6
S0608,P0039,茶饮料1号,零食饮料,2026-01-31,6.8,29.2,91.0,9,290,6340.54,0.1333,0.2311,228.1,C,0,0,23.3
S0609,P0039,茶饮料1号,零食饮料,2026-02-28,9.6,36.1,108.0,12,278,6773.85,0.1333,0.2311,228.1,C,0,0,35.7
S0610,P0039,茶饮料1号,零食饮料,2026-03-31,8.6,36.8,108.1,12,242,6495.36,0.1333,0.2311,228.1,C,0,0,43.1
S0611,P0039,茶饮料1号,零食饮料,2026-04-30,8.5,37.1,108.8,12,257,5877.32,0.1333,0.2311,228.1,C,0,0,36.9
S0612,P0039,茶饮料1号,零食饮料,2026-05-31,7.3,35.6,114.4,11,271,6698.89,0.1333,0.2311,228.1,C,0,0,34.7
S0613,P0016,小麦面粉3号,生鲜粮油,2025-12-31,20.6,97.0,329.1,32,68,546.57,0.0763,0.1816,17.9,C,1,0,114.1
S0614,P0016,小麦面粉3号,生鲜粮油,2026-01-31,24.0,106.2,317.1,35,75,513.07,0.0763,0.1816,17.9,C,1,0,108.5
S0615,P0016,小麦面粉3号,生鲜粮油,2026-02-28,23.8,110.5,326.3,36,90,569.96,0.0763,0.1816,17.9,C,1,0,111.3
S0616,P0016,小麦面粉3号,生鲜粮油,2026-03-31,26.6,132.2,398.7,44,82,502.27,0.0763,0.1816,17.9,C,1,0,107.7
S0617,P0016,小麦面粉3号,生鲜粮油,2026-04-30,27.0,123.9,375.5,41,74,499.05,0.0763,0.1816,17.9,C,1,0,102.2
S0618,P0016,小麦面粉3号,生鲜粮油,2026-05-31,31.0,125.1,393.7,41,73,546.13,0.0763,0.1816,17.9,C,1,0,116.9
S0619,P0021,鸡蛋4号,生鲜粮油,2025-12-31,11.4,46.3,141.2,15,338,5066.49,0.0,0.2177,180.5,C,1,0,47.8
S0620,P0021,鸡蛋4号,生鲜粮油,2026-01-31,11.4,45.1,142.7,15,355,5127.07,0.0,0.2177,180.5,C,1,0,45.5
S0621,P0021,鸡蛋4号,生鲜粮油,2026-02-28,14.4,56.3,162.2,18,340,5461.7,0.0,0.2177,180.5,C,1,0,59.7
S0622,P0021,鸡蛋4号,生鲜粮油,2026-03-31,14.7,60.2,174.1,20,322,5254.28,0.0,0.2177,180.5,C,1,0,59.5
S0623,P0021,鸡蛋4号,生鲜粮油,2026-04-30,17.3,72.2,221.5,24,329,5509.34,0.0,0.2177,180.5,C,1,0,65.7
S0624,P0021,鸡蛋4号,生鲜粮油,2026-05-31,12.1,58.2,179.6,19,296,5233.24,0.0,0.2177,180.5,C,1,0,51.0
S0625,P0069,垃圾袋1号,日用品,2025-12-31,6.2,30.0,92.0,9,247,8232.95,0.0,0.1852,263.0,C,0,0,31.8
S0626,P0069,垃圾袋1号,日用品,2026-01-31,5.9,25.1,78.3,8,258,7409.9,0.0,0.1852,263.0,C,0,0,26.2
S0627,P0069,垃圾袋1号,日用品,2026-02-28,6.3,25.8,83.7,8,253,7985.51,0.0,0.1852,263.0,C,0,0,19.7
S0628,P0069,垃圾袋1号,日用品,2026-03-31,7.5,31.8,92.2,10,282,7841.96,0.0,0.1852,263.0,C,0,0,34.6
S0629,P0069,垃圾袋1号,日用品,2026-04-30,8.2,35.5,102.0,11,271,7887.77,0.0,0.1852,263.0,C,0,0,28.9
S0630,P0069,垃圾袋1号,日用品,2026-05-31,7.5,34.2,108.6,11,261,6773.37,0.0,0.1852,263.0,C,0,0,34.5
S0631,P0181,冰鲜牛肉1号,冷链食品,2025-12-31,6.2,28.0,94.6,9,452,7342.09,0.0588,0.2837,323.2,C,1,0,31.1
S0632,P0181,冰鲜牛肉1号,冷链食品,2026-01-31,8.7,31.9,95.3,10,379,8655.68,0.0588,0.2837,323.2,C,1,0,28.9
S0633,P0181,冰鲜牛肉1号,冷链食品,2026-02-28,7.4,35.1,100.8,11,342,7418.22,0.0588,0.2837,323.2,C,1,0,33.0
S0634,P0181,冰鲜牛肉1号,冷链食品,2026-03-31,9.1,39.0,117.4,13,388,8062.83,0.0588,0.2837,323.2,C,1,0,34.2
S0635,P0181,冰鲜牛肉1号,冷链食品,2026-04-30,7.8,35.2,125.2,11,391,8111.43,0.0588,0.2837,323.2,C,1,0,34.4
S0636,P0181,冰鲜牛肉1号,冷链食品,2026-05-31,9.3,40.8,124.7,13,431,7571.91,0.0588,0.2837,323.2,C,1,0,38.1
S0637,P0121,菜刀4号,厨具,2025-12-31,0.7,2.8,8.3,1,369,65393.91,0.0,0.4179,3087.0,C,0,0,2.6
S0638,P0121,菜刀4号,厨具,2026-01-31,0.7,2.9,8.9,1,366,61736.8,0.0,0.4179,3087.0,C,0,0,2.7
S0639,P0121,菜刀4号,厨具,2026-02-28,0.7,3.0,9.6,1,338,58062.11,0.0,0.4179,3087.0,C,0,0,3.6
S0640,P0121,菜刀4号,厨具,2026-03-31,0.9,3.8,11.1,1,334,60273.19,0.0,0.4179,3087.0,C,0,0,3.6
S0641,P0121,菜刀4号,厨具,2026-04-30,0.8,3.1,9.4,1,345,52364.72,0.0,0.4179,3087.0,C,0,0,3.6
S0642,P0121,菜刀4号,厨具,2026-05-31,1.1,4.3,11.0,1,359,58181.79,0.0,0.4179,3087.0,C,0,0,3.7
S0643,P0111,饭盒2号,厨具,2025-12-31,0.8,3.2,9.7,1,488,90041.68,0.0,0.2794,3724.6,C,0,0,2.4
S0644,P0111,饭盒2号,厨具,2026-01-31,0.8,3.8,11.2,1,487,98855.25,0.0,0.2794,3724.6,C,0,0,4.0
S0645,P0111,饭盒2号,厨具,2026-02-28,0.8,3.3,10.6,1,551,93024.84,0.0,0.2794,3724.6,C,0,0,3.8
S0646,P0111,饭盒2号,厨具,2026-03-31,0.9,4.1,13.0,1,482,92154.98,0.0,0.2794,3724.6,C,0,0,3.4
S0647,P0111,饭盒2号,厨具,2026-04-30,0.9,4.2,12.5,1,516,97580.41,0.0,0.2794,3724.6,C,0,0,4.2
S0648,P0111,饭盒2号,厨具,2026-05-31,1.2,5.3,14.8,1,495,87752.76,0.0,0.2794,3724.6,C,0,0,5.1
S0649,P0077,毛巾2号,日用品,2025-12-31,1.7,8.1,25.3,2,698,53261.6,0.0,0.3032,2493.9,C,0,0,6.5
S0650,P0077,毛巾2号,日用品,2026-01-31,1.9,8.7,29.0,2,815,57961.19,0.0,0.3032,2493.9,C,0,0,10.1
S0651,P0077,毛巾2号,日用品,2026-02-28,2.2,10.7,30.8,3,747,65212.51,0.0,0.3032,2493.9,C,0,0,10.0
S0652,P0077,毛巾2号,日用品,2026-03-31,1.8,8.4,27.0,2,951,65131.07,0.0,0.3032,2493.9,C,0,0,6.7
S0653,P0077,毛巾2号,日用品,2026-04-30,1.9,9.7,31.5,3,837,54643.61,0.0,0.3032,2493.9,C,0,0,9.0
S0654,P0077,毛巾2号,日用品,2026-05-31,2.9,11.9,35.0,3,783,59137.59,0.0,0.3032,2493.9,C,0,0,11.1
S0655,P0180,速冻馄饨1号,冷链食品,2025-12-31,17.5,69.0,196.4,22,232,2691.55,0.1818,0.1424,100.7,C,1,0,55.4
S0656,P0180,速冻馄饨1号,冷链食品,2026-01-31,16.3,66.7,191.5,22,271,2854.66,0.1818,0.1424,100.7,C,1,0,72.1
S0657,P0180,速冻馄饨1号,冷链食品,2026-02-28,20.0,83.4,243.4,27,265,2767.88,0.1818,0.1424,100.7,C,1,0,93.7
S0658,P0180,速冻馄饨1号,冷链食品,2026-03-31,19.9,76.2,219.2,25,290,2486.11,0.1818,0.1424,100.7,C,1,0,72.7
S0659,P0180,速冻馄饨1号,冷链食品,2026-04-30,18.4,82.1,246.8,27,261,2750.39,0.1818,0.1424,100.7,C,1,0,100.3
S0660,P0180,速冻馄饨1号,冷链食品,2026-05-31,17.1,76.7,261.4,25,249,2679.15,0.1818,0.1424,100.7,C,1,0,81.9
S0661,P0025,东北大米5号,生鲜粮油,2025-12-31,16.1,65.1,180.8,21,238,2458.46,0.0526,0.2461,111.6,C,1,0,59.3
S0662,P0025,东北大米5号,生鲜粮油,2026-01-31,11.4,50.2,160.6,16,212,2617.09,0.0526,0.2461,111.6,C,1,0,42.4
S0663,P0025,东北大米5号,生鲜粮油,2026-02-28,15.6,69.3,188.7,23,249,2543.75,0.0526,0.2461,111.6,C,1,0,68.8
S0664,P0025,东北大米5号,生鲜粮油,2026-03-31,17.7,72.4,207.7,24,236,2371.11,0.0526,0.2461,111.6,C,1,0,67.5
S0665,P0025,东北大米5号,生鲜粮油,2026-04-30,13.5,62.1,193.4,20,266,2442.35,0.0526,0.2461,111.6,C,1,0,62.6
S0666,P0025,东北大米5号,生鲜粮油,2026-05-31,16.2,69.6,222.5,23,254,2477.89,0.0526,0.2461,111.6,C,1,0,61.5
S0667,P0075,垃圾袋2号,日用品,2025-12-31,2.4,10.7,32.5,3,139,8986.33,0.0,0.1771,342.5,C,0,0,8.8
S0668,P0075,垃圾袋2号,日用品,2026-01-31,3.3,12.4,32.7,4,133,8768.59,0.0,0.1771,342.5,C,0,0,11.5
S0669,P0075,垃圾袋2号,日用品,2026-02-28,2.8,11.3,31.7,3,144,9409.81,0.0,0.1771,342.5,C,0,0,11.2
S0670,P0075,垃圾袋2号,日用品,2026-03-31,3.2,12.1,36.5,4,133,8530.9,0.0,0.1771,342.5,C,0,0,12.9
S0671,P0075,垃圾袋2号,日用品,2026-04-30,2.8,13.1,38.6,4,127,8034.6,0.0,0.1771,342.5,C,0,0,10.4
S0672,P0075,垃圾袋2号,日用品,2026-05-31,3.1,13.1,37.9,4,123,8292.03,0.0,0.1771,342.5,C,0,0,12.9
S0673,P0080,洗衣液3号,日用品,2025-12-31,2.9,13.0,37.6,4,392,15047.49,0.1111,0.2679,699.1,C,0,0,12.7
S0674,P0080,洗衣液3号,日用品,2026-01-31,2.9,11.9,36.1,3,333,13758.81,0.1111,0.2679,699.1,C,0,0,11.2
S0675,P0080,洗衣液3号,日用品,2026-02-28,2.9,12.4,37.5,4,329,15118.55,0.1111,0.2679,699.1,C,0,0,11.1
S0676,P0080,洗衣液3号,日用品,2026-03-31,3.7,15.3,46.1,5,349,15402.99,0.1111,0.2679,699.1,C,0,0,13.7
S0677,P0080,洗衣液3号,日用品,2026-04-30,4.2,16.9,48.5,5,340,16024.6,0.1111,0.2679,699.1,C,0,0,16.0
S0678,P0080,洗衣液3号,日用品,2026-05-31,3.5,14.5,45.2,4,311,14995.83,0.1111,0.2679,699.1,C,0,0,14.6
S0679,P0083,毛巾3号,日用品,2025-12-31,4.0,17.2,59.7,5,400,12320.55,0.1154,0.2254,507.5,C,0,0,16.3
S0680,P0083,毛巾3号,日用品,2026-01-31,3.5,18.3,57.8,6,393,11008.35,0.1154,0.2254,507.5,C,0,0,16.6
S0681,P0083,毛巾3号,日用品,2026-02-28,6.2,26.0,74.1,8,439,11342.36,0.1154,0.2254,507.5,C,0,0,23.9
S0682,P0083,毛巾3号,日用品,2026-03-31,4.6,20.1,67.3,6,479,11397.8,0.1154,0.2254,507.5,C,0,0,21.0
S0683,P0083,毛巾3号,日用品,2026-04-30,5.5,22.1,71.3,7,423,11912.97,0.1154,0.2254,507.5,C,0,0,16.9
S0684,P0083,毛巾3号,日用品,2026-05-31,6.8,27.2,82.7,9,380,12616.6,0.1154,0.2254,507.5,C,0,0,26.6
S0685,P0052,山楂糕3号,零食饮料,2025-12-31,5.2,27.2,77.9,9,235,3561.71,0.0333,0.3734,197.8,C,0,0,29.9
S0686,P0052,山楂糕3号,零食饮料,2026-01-31,6.9,30.8,89.3,10,197,3425.49,0.0333,0.3734,197.8,C,0,0,31.4
S0687,P0052,山楂糕3号,零食饮料,2026-02-28,7.8,34.9,98.9,11,200,3711.64,0.0333,0.3734,197.8,C,0,0,30.7
S0688,P0052,山楂糕3号,零食饮料,2026-03-31,7.6,30.1,88.3,10,228,3490.43,0.0333,0.3734,197.8,C,0,0,28.6
S0689,P0052,山楂糕3号,零食饮料,2026-04-30,8.0,31.2,99.5,10,216,3540.14,0.0333,0.3734,197.8,C,0,0,27.4
S0690,P0052,山楂糕3号,零食饮料,2026-05-31,8.3,31.3,97.6,10,193,3620.48,0.0333,0.3734,197.8,C,0,0,30.8
S0691,P0060,果汁5号,零食饮料,2025-12-31,20.9,86.0,213.7,28,444,2775.52,0.0536,0.1837,138.6,C,0,0,79.0
S0692,P0060,果汁5号,零食饮料,2026-01-31,20.4,86.7,232.2,28,386,3392.48,0.0536,0.1837,138.6,C,0,0,66.7
S0693,P0060,果汁5号,零食饮料,2026-02-28,18.0,79.8,252.1,26,410,3370.7,0.0536,0.1837,138.6,C,0,0,71.7
S0694,P0060,果汁5号,零食饮料,2026-03-31,20.5,96.2,280.8,32,416,2868.29,0.0536,0.1837,138.6,C,0,0,78.3
S0695,P0060,果汁5号,零食饮料,2026-04-30,19.7,91.1,268.3,30,395,3214.47,0.0536,0.1837,138.6,C,0,0,77.2
S0696,P0060,果汁5号,零食饮料,2026-05-31,25.8,107.8,311.9,35,364,3024.54,0.0536,0.1837,138.6,C,0,0,94.6
S0697,P0014,花生油3号,生鲜粮油,2025-12-31,9.1,46.0,135.4,15,457,5145.1,0.0227,0.2138,239.0,C,1,0,40.2
S0698,P0014,花生油3号,生鲜粮油,2026-01-31,11.2,47.1,123.9,15,430,5007.82,0.0227,0.2138,239.0,C,1,0,47.2
S0699,P0014,花生油3号,生鲜粮油,2026-02-28,13.5,52.5,139.7,17,436,4812.5,0.0227,0.2138,239.0,C,1,0,55.2
S0700,P0014,花生油3号,生鲜粮油,2026-03-31,13.3,54.8,173.0,18,348,5218.55,0.0227,0.2138,239.0,C,1,0,42.7
S0701,P0014,花生油3号,生鲜粮油,2026-04-30,11.3,45.5,154.9,15,463,5041.7,0.0227,0.2138,239.0,C,1,0,54.3
S0702,P0014,花生油3号,生鲜粮油,2026-05-31,15.9,61.2,174.4,20,418,5213.12,0.0227,0.2138,239.0,C,1,0,56.5
S0703,P0114,汤锅3号,厨具,2025-12-31,0.5,2.3,7.0,1,1234,279173.93,0.4,0.2122,12667.5,C,0,0,2.6
S0704,P0114,汤锅3号,厨具,2026-01-31,0.7,2.6,8.1,1,1420,251981.42,0.4,0.2122,12667.5,C,0,0,2.7
S0705,P0114,汤锅3号,厨具,2026-02-28,0.6,2.4,7.1,1,1065,286135.46,0.4,0.2122,12667.5,C,0,0,2.9
S0706,P0114,汤锅3号,厨具,2026-03-31,0.7,3.0,8.7,1,1236,281163.41,0.4,0.2122,12667.5,C,0,0,3.4
S0707,P0114,汤锅3号,厨具,2026-04-30,0.7,2.9,8.6,1,1128,257582.41,0.4,0.2122,12667.5,C,0,0,3.0
S0708,P0114,汤锅3号,厨具,2026-05-31,0.6,2.6,8.1,1,1145,279555.01,0.4,0.2122,12667.5,C,0,0,2.5
S0709,P0072,洗洁精1号,日用品,2025-12-31,3.8,16.4,45.2,5,335,9139.59,0.0,0.2563,510.0,C,0,0,15.0
S0710,P0072,洗洁精1号,日用品,2026-01-31,3.4,16.8,47.5,5,362,10043.71,0.0,0.2563,510.0,C,0,0,18.2
S0711,P0072,洗洁精1号,日用品,2026-02-28,4.5,19.6,55.1,6,305,9977.06,0.0,0.2563,510.0,C,0,0,20.7
S0712,P0072,洗洁精1号,日用品,2026-03-31,4.7,18.2,53.4,6,290,9604.15,0.0,0.2563,510.0,C,0,0,17.1
S0713,P0072,洗洁精1号,日用品,2026-04-30,5.6,23.0,62.0,7,342,10123.8,0.0,0.2563,510.0,C,0,0,21.1
S0714,P0072,洗洁精1号,日用品,2026-05-31,5.1,19.3,61.4,6,343,9985.6,0.0,0.2563,510.0,C,0,0,13.1
S0715,P0089,毛巾4号,日用品,2025-12-31,2.7,12.2,33.1,4,145,6613.54,0.0588,0.2396,322.7,C,0,0,10.8
S0716,P0089,毛巾4号,日用品,2026-01-31,2.4,10.6,35.2,3,147,6627.96,0.0588,0.2396,322.7,C,0,0,11.7
S0717,P0089,毛巾4号,日用品,2026-02-28,3.3,12.1,37.9,4,141,6877.72,0.0588,0.2396,322.7,C,0,0,11.4
S0718,P0089,毛巾4号,日用品,2026-03-31,3.0,12.4,38.6,4,150,7263.19,0.0588,0.2396,322.7,C,0,0,11.9
S0719,P0089,毛巾4号,日用品,2026-04-30,3.1,12.7,44.4,4,147,6548.53,0.0588,0.2396,322.7,C,0,0,12.2
S0720,P0089,毛巾4号,日用品,2026-05-31,3.8,15.1,45.4,5,135,7624.1,0.0588,0.2396,322.7,C,0,0,13.6
S0721,P0085,抽纸4号,日用品,2025-12-31,1.9,9.0,26.8,2,173,8384.55,0.125,0.3285,495.0,C,0,0,8.7
S0722,P0085,抽纸4号,日用品,2026-01-31,2.8,11.2,32.8,3,214,7997.26,0.125,0.3285,495.0,C,0,0,8.6
S0723,P0085,抽纸4号,日用品,2026-02-28,3.2,12.8,36.1,4,189,8369.85,0.125,0.3285,495.0,C,0,0,11.0
S0724,P0085,抽纸4号,日用品,2026-03-31,2.2,11.2,34.1,3,185,8362.68,0.125,0.3285,495.0,C,0,0,12.1
S0725,P0085,抽纸4号,日用品,2026-04-30,2.6,11.7,34.3,3,193,8881.49,0.125,0.3285,495.0,C,0,0,8.3
S0726,P0085,抽纸4号,日用品,2026-05-31,2.8,11.5,37.1,3,171,8225.26,0.125,0.3285,495.0,C,0,0,9.2
S0727,P0045,茶饮料2号,零食饮料,2025-12-31,7.1,31.1,95.4,10,279,3816.07,0.0435,0.3354,228.8,C,0,0,36.5
S0728,P0045,茶饮料2号,零食饮料,2026-01-31,5.8,29.7,92.4,9,281,3699.8,0.0435,0.3354,228.8,C,0,0,31.7
S0729,P0045,茶饮料2号,零食饮料,2026-02-28,7.3,34.8,100.0,11,247,4137.53,0.0435,0.3354,228.8,C,0,0,31.2
S0730,P0045,茶饮料2号,零食饮料,2026-03-31,6.9,33.1,114.5,11,261,3442.81,0.0435,0.3354,228.8,C,0,0,31.3
S0731,P0045,茶饮料2号,零食饮料,2026-04-30,10.9,44.3,130.4,14,287,3654.63,0.0435,0.3354,228.8,C,0,0,39.2
S0732,P0045,茶饮料2号,零食饮料,2026-05-31,8.3,40.1,116.1,13,275,4027.44,0.0435,0.3354,228.8,C,0,0,45.6
S0733,P0101,炒锅1号,厨具,2025-12-31,0.4,1.9,6.1,1,610,117202.91,0.0,0.2381,6828.8,C,0,0,1.9
S0734,P0101,炒锅1号,厨具,2026-01-31,0.5,2.0,6.5,1,573,131753.58,0.0,0.2381,6828.8,C,0,0,1.8
S0735,P0101,炒锅1号,厨具,2026-02-28,0.6,2.7,7.5,1,604,108282.18,0.0,0.2381,6828.8,C,0,0,2.7
S0736,P0101,炒锅1号,厨具,2026-03-31,0.7,2.9,8.9,1,598,114291.76,0.0,0.2381,6828.8,C,0,0,2.6
S0737,P0101,炒锅1号,厨具,2026-04-30,0.8,3.1,9.3,1,663,126098.63,0.0,0.2381,6828.8,C,0,0,3.5
S0738,P0101,炒锅1号,厨具,2026-05-31,0.6,2.5,7.9,1,615,110503.73,0.0,0.2381,6828.8,C,0,0,2.6
S0739,P0148,电饭煲内胆4号,小家电配件,2025-12-31,1.1,4.7,15.6,1,235,14812.81,0.0,0.3379,1070.5,C,0,0,3.7
S0740,P0148,电饭煲内胆4号,小家电配件,2026-01-31,1.6,6.8,19.5,2,200,13647.89,0.0,0.3379,1070.5,C,0,0,7.2
S0741,P0148,电饭煲内胆4号,小家电配件,2026-02-28,1.3,5.3,18.4,1,227,13547.72,0.0,0.3379,1070.5,C,0,0,4.5
S0742,P0148,电饭煲内胆4号,小家电配件,2026-03-31,1.7,6.6,19.6,2,212,14269.78,0.0,0.3379,1070.5,C,0,0,6.3
S0743,P0148,电饭煲内胆4号,小家电配件,2026-04-30,1.5,6.1,17.9,2,214,14251.61,0.0,0.3379,1070.5,C,0,0,7.5
S0744,P0148,电饭煲内胆4号,小家电配件,2026-05-31,1.7,6.8,20.1,2,245,13948.15,0.0,0.3379,1070.5,C,0,0,6.5
S0745,P0126,汤锅5号,厨具,2025-12-31,0.5,2.2,6.3,1,774,96453.78,0.0,0.3678,8344.3,C,0,0,2.0
S0746,P0126,汤锅5号,厨具,2026-01-31,0.6,2.0,6.4,1,613,104545.14,0.0,0.3678,8344.3,C,0,0,2.1
S0747,P0126,汤锅5号,厨具,2026-02-28,0.6,2.2,6.8,1,660,101170.62,0.0,0.3678,8344.3,C,0,0,2.2
S0748,P0126,汤锅5号,厨具,2026-03-31,0.6,2.4,7.2,1,736,95033.34,0.0,0.3678,8344.3,C,0,0,2.2
S0749,P0126,汤锅5号,厨具,2026-04-30,0.7,2.5,7.6,1,610,95523.85,0.0,0.3678,8344.3,C,0,0,2.1
S0750,P0126,汤锅5号,厨具,2026-05-31,0.6,2.4,8.0,1,661,98381.64,0.0,0.3678,8344.3,C,0,0,1.8
S0751,P0031,东北大米6号,生鲜粮油,2025-12-31,12.0,56.4,158.9,18,377,2591.17,0.0351,0.2538,166.7,C,1,0,59.1
S0752,P0031,东北大米6号,生鲜粮油,2026-01-31,14.1,63.8,203.8,21,391,2339.98,0.0351,0.2538,166.7,C,1,0,65.5
S0753,P0031,东北大米6号,生鲜粮油,2026-02-28,17.2,71.6,224.9,23,425,2341.36,0.0351,0.2538,166.7,C,1,0,76.3
S0754,P0031,东北大米6号,生鲜粮油,2026-03-31,13.7,63.0,211.0,20,395,2374.63,0.0351,0.2538,166.7,C,1,0,62.7
S0755,P0031,东北大米6号,生鲜粮油,2026-04-30,17.9,76.4,246.8,25,377,2567.04,0.0351,0.2538,166.7,C,1,0,74.9
