order_id,order_date,customer_id,product_id,quantity,order_amount,outlet_id,order_status,is_urgent,clean_status
ORD004614,2026-06-11,C00149,P0002,2,175.9,O003,已签收,0,通过基础清洗
ORD007434,2026-05-02,C00559,P0010,4,303.76,O041,已签收,0,通过基础清洗
ORD000405,2026-04-25,C00259,P0015,2,140.52,O041,已签收,0,通过基础清洗
ORD000385,2026-03-29,C00029,P0052,2,53.78,O009,已签收,0,通过基础清洗
ORD007186,2026-06-07,C01112,P0050,2,81.56,O011,已签收,1,通过基础清洗
ORD002153,2026-05-15,C01025,P0084,2,225.3,O019,已签收,0,通过基础清洗
ORD001634,2026-05-19,C00849,P0158,2,94.34,O027,已签收,0,通过基础清洗
ORD007330,2026-05-19,C01775,P0033,6,274.62,O001,已签收,0,通过基础清洗
ORD005581,2026-06-10,C01276,P0057,1,16.49,O014,已签收,0,通过基础清洗
ORD004785,2026-06-07,C01755,P0032,2,93.76,O030,已签收,0,通过基础清洗
ORD007201,2026-05-04,C00563,P0167,2,49.28,O020,已签收,0,通过基础清洗
ORD006971,2026-05-26,C00490,P0011,4,294.4,O043,已签收,0,通过基础清洗
ORD003926,2026-03-27,C00189,P0173,2,106.94,O014,已签收,0,通过基础清洗
ORD005337,2026-03-22,C00877,P0188,6,370.62,O030,已签收,0,通过基础清洗
ORD004159,2026-04-22,C00596,P0046,4,15.16,O016,已签收,0,通过基础清洗
ORD004949,2026-05-21,C00711,P0168,4,100.68,O060,已签收,0,通过基础清洗
ORD005899,2026-03-23,C00673,P0059,2,22.4,O022,已签收,0,通过基础清洗
ORD007385,2026-04-07,C01231,P0025,2,28.2,O018,已签收,0,通过基础清洗
ORD005359,2026-05-31,C00224,P0025,2,28.2,O016,已签收,0,通过基础清洗
ORD000224,2026-03-22,C00852,P0093,3,64.35,O029,已签收,0,通过基础清洗
ORD002194,2026-04-29,C00964,P0023,1,86.8,O016,已签收,0,通过基础清洗
ORD003137,2026-05-20,C00169,P0001,4,284.04,O041,已签收,0,通过基础清洗
ORD004470,2026-03-23,C01011,P0180,4,50.0,O012,已签收,0,通过基础清洗
ORD001825,2026-04-03,C01446,P0092,6,92.4,O002,已签收,0,通过基础清洗
ORD007349,2026-04-01,C00887,P0002,4,351.8,O039,已签收,1,通过基础清洗
ORD005125,2026-05-09,C00876,P0160,3,110.43,O002,已签收,0,通过基础清洗
ORD004973,2026-04-02,C00895,P0200,1,71.02,O042,已签收,1,通过基础清洗
ORD000798,2026-05-09,C00598,P0167,4,98.56,O044,已签收,0,通过基础清洗
ORD002872,2026-05-11,C00175,P0055,12,450.48,O046,已签收,0,通过基础清洗
ORD000010,2026-05-23,C00083,P0041,2,107.56,O014,已签收,0,通过基础清洗
ORD006594,2026-04-10,C01377,P0050,6,244.68,O049,已签收,0,通过基础清洗
ORD001945,2026-04-01,C01528,P0164,1,29.22,O005,已签收,0,通过基础清洗
ORD001839,2026-05-25,C01736,P0053,3,146.55,O005,已签收,0,通过基础清洗
ORD004805,2026-05-26,C00994,P0011,3,220.8,O005,已签收,0,通过基础清洗
ORD000256,2026-04-30,C00598,P0014,2,31.24,O003,已签收,1,通过基础清洗
ORD007027,2026-04-24,C00173,P0167,3,73.92,O011,已签收,0,通过基础清洗
ORD005714,2026-05-24,C01766,P0169,8,396.32,O008,已签收,0,通过基础清洗
ORD004486,2026-04-12,C00511,P0005,1,75.52,O010,已签收,0,通过基础清洗
ORD007210,2026-05-02,C00516,P0018,1,61.6,O013,已签收,0,通过基础清洗
ORD001582,2026-03-22,C01150,P0023,3,260.4,O009,已签收,0,通过基础清洗
ORD002957,2026-03-28,C00158,P0155,3,125.43,O059,已签收,0,通过基础清洗
ORD000925,2026-05-17,C01647,P0042,4,162.84,O013,已签收,0,通过基础清洗
ORD007691,2026-04-29,C01133,P0020,2,133.36,O014,已签收,0,通过基础清洗
ORD007093,2026-04-25,C01077,P0097,2,19.24,O060,已签收,0,通过基础清洗
ORD002509,2026-04-03,C01661,P0052,2,53.78,O022,已签收,0,通过基础清洗
ORD006133,2026-04-16,C01317,P0161,10,105.9,O002,已签收,0,通过基础清洗
ORD005025,2026-05-06,C00951,P0010,8,607.52,O014,已签收,0,通过基础清洗
ORD005321,2026-04-16,C00552,P0174,4,170.48,O038,已签收,0,通过基础清洗
ORD006646,2026-05-01,C00485,P0187,1,112.3,O026,已签收,0,通过基础清洗
ORD006043,2026-04-17,C01680,P0159,1,15.85,O037,已签收,0,通过基础清洗
ORD003776,2026-04-23,C00579,P0155,4,167.24,O051,已签收,0,通过基础清洗
ORD004836,2026-04-13,C00063,P0009,3,50.73,O038,已签收,0,通过基础清洗
ORD004137,2026-05-20,C01360,P0046,12,45.48,O018,已签收,0,通过基础清洗
ORD004965,2026-04-07,C00112,P0030,5,418.55,O007,已签收,0,通过基础清洗
ORD002780,2026-04-11,C01525,P0013,3,195.69,O003,已签收,0,通过基础清洗
ORD000540,2026-06-01,C00344,P0042,6,244.26,O043,已签收,1,通过基础清洗
ORD002746,2026-06-03,C00764,P0005,3,226.56,O010,已签收,0,通过基础清洗
ORD007237,2026-04-21,C01544,P0162,3,111.09,O028,已签收,1,通过基础清洗
ORD007309,2026-05-23,C00756,P0100,1,11.27,O008,已签收,0,通过基础清洗
ORD006820,2026-06-02,C00880,P0029,1,33.71,O053,已签收,0,通过基础清洗
ORD005468,2026-04-02,C01459,P0044,1,11.74,O048,已签收,0,通过基础清洗
ORD001146,2026-03-19,C01775,P0106,2,244.42,O038,已签收,1,通过基础清洗
ORD005128,2026-03-26,C00243,P0155,3,125.43,O015,已签收,0,通过基础清洗
ORD004469,2026-05-06,C00092,P0002,4,351.8,O034,已签收,0,通过基础清洗
ORD000668,2026-05-08,C00808,P0191,2,154.28,O015,已签收,1,通过基础清洗
ORD003020,2026-05-14,C00270,P0010,10,759.4,O002,已签收,0,通过基础清洗
ORD000358,2026-04-09,C00756,P0161,2,21.18,O009,已签收,1,通过基础清洗
ORD005064,2026-05-15,C01623,P0020,2,133.36,O018,已签收,0,通过基础清洗
ORD002832,2026-05-06,C01540,P0031,2,15.84,O009,已签收,0,通过基础清洗
ORD002784,2026-05-30,C01237,P0020,2,133.36,O002,已签收,0,通过基础清洗
ORD001354,2026-06-13,C00683,P0033,2,91.54,O031,已签收,0,通过基础清洗
ORD005132,2026-04-06,C00542,P0010,4,303.76,O009,已签收,0,通过基础清洗
ORD000471,2026-05-24,C01758,P0096,1,111.7,O002,已签收,0,通过基础清洗
ORD002704,2026-04-14,C01668,P0095,1,97.17,O044,已签收,0,通过基础清洗
ORD003331,2026-03-19,C01739,P0156,1,13.95,O052,已签收,1,通过基础清洗
ORD003638,2026-05-15,C01123,P0004,3,129.75,O018,已签收,0,通过基础清洗
ORD001397,2026-05-07,C00386,P0028,2,26.18,O015,已签收,0,通过基础清洗
ORD003585,2026-04-09,C00976,P0144,1,13.12,O024,已签收,0,通过基础清洗
ORD007180,2026-04-06,C00376,P0029,10,337.1,O012,已签收,1,通过基础清洗
ORD005263,2026-05-21,C01442,P0174,5,213.1,O026,已签收,0,通过基础清洗
ORD005646,2026-04-13,C00554,P0185,6,371.52,O008,已签收,0,通过基础清洗
ORD003377,2026-03-28,C00946,P0028,2,26.18,O001,已签收,0,通过基础清洗
ORD001257,2026-05-18,C00705,P0026,2,109.3,O021,已签收,0,通过基础清洗
ORD006191,2026-04-29,C01064,P0056,2,80.32,O057,已签收,0,通过基础清洗
ORD003513,2026-06-07,C00053,P0023,2,173.6,O007,已签收,0,通过基础清洗
ORD005652,2026-06-09,C00647,P0168,3,75.51,O026,已签收,0,通过基础清洗
ORD005779,2026-05-03,C00379,P0011,2,147.2,O052,已签收,1,通过基础清洗
ORD001251,2026-06-09,C01170,P0153,3,156.39,O051,已签收,0,通过基础清洗
ORD005796,2026-06-04,C01382,P0059,1,11.2,O020,已签收,0,通过基础清洗
ORD005349,2026-04-02,C01671,P0183,1,95.62,O011,已签收,0,通过基础清洗
ORD007680,2026-04-17,C01637,P0177,1,14.4,O060,已签收,0,通过基础清洗
ORD004299,2026-03-20,C00195,P0190,1,71.19,O018,已签收,0,通过基础清洗
ORD003285,2026-06-10,C01318,P0177,2,28.8,O005,已签收,0,通过基础清洗
ORD002934,2026-04-01,C00895,P0188,8,494.16,O012,已签收,0,通过基础清洗
ORD004176,2026-04-10,C01014,P0059,2,22.4,O014,已签收,0,通过基础清洗
ORD005269,2026-03-28,C01063,P0043,6,107.76,O010,已签收,0,通过基础清洗
ORD004911,2026-06-10,C01128,P0046,3,11.37,O053,已签收,0,通过基础清洗
ORD001853,2026-05-26,C00589,P0067,1,78.89,O012,已签收,0,通过基础清洗
ORD006317,2026-06-15,C01590,P0005,8,604.16,O009,已签收,1,通过基础清洗
ORD006816,2026-06-01,C01774,P0170,3,13.77,O038,已签收,0,通过基础清洗
ORD007483,2026-05-13,C01610,P0197,6,369.96,O003,已签收,0,通过基础清洗
ORD007778,2026-04-03,C01531,P0080,3,184.8,O040,已签收,0,通过基础清洗
ORD002106,2026-06-05,C01308,P0047,8,79.52,O020,已签收,0,通过基础清洗
ORD000134,2026-06-05,C00676,P0027,3,199.29,O058,已签收,0,通过基础清洗
ORD005237,2026-05-18,C00822,P0161,1,10.59,O021,已签收,1,通过基础清洗
ORD005030,2026-04-27,C01650,P0179,6,180.66,O035,已签收,0,通过基础清洗
ORD000929,2026-03-23,C01745,P0022,2,117.88,O017,已签收,1,通过基础清洗
ORD000824,2026-03-26,C00678,P0190,3,213.57,O023,已签收,0,通过基础清洗
ORD007272,2026-04-09,C01165,P0172,2,8.6,O060,已签收,1,通过基础清洗
ORD001532,2026-06-01,C00639,P0072,6,256.56,O047,已签收,0,通过基础清洗
ORD001215,2026-06-13,C01180,P0030,6,502.26,O026,已签收,0,通过基础清洗
ORD000505,2026-05-18,C01437,P0017,5,388.45,O035,已签收,1,通过基础清洗
ORD004286,2026-06-03,C01393,P0011,1,73.6,O020,已签收,0,通过基础清洗
ORD006492,2026-05-03,C01557,P0060,2,19.16,O052,已签收,1,通过基础清洗
ORD001997,2026-04-28,C01714,P0155,3,125.43,O060,已签收,0,通过基础清洗
ORD006531,2026-03-27,C01057,P0183,2,191.24,O012,已签收,1,通过基础清洗
ORD003073,2026-04-05,C00416,P0032,1,46.88,O025,已签收,1,通过基础清洗
ORD001959,2026-04-29,C00795,P0061,4,24.16,O027,已签收,0,通过基础清洗
ORD001385,2026-04-01,C00320,P0016,2,17.18,O011,已签收,1,通过基础清洗
ORD000895,2026-06-08,C01391,P0072,3,128.28,O053,已签收,0,通过基础清洗
ORD004925,2026-05-23,C01459,P0168,3,75.51,O022,已签收,0,通过基础清洗
ORD000456,2026-03-22,C00012,P0066,4,217.8,O052,已签收,1,通过基础清洗
ORD006620,2026-03-28,C01375,P0099,2,54.4,O018,已签收,0,通过基础清洗
ORD005780,2026-04-13,C01049,P0169,2,99.08,O008,已签收,0,通过基础清洗
ORD007807,2026-04-13,C00217,P0065,6,303.06,O005,已签收,0,通过基础清洗
ORD003710,2026-04-09,C01170,P0026,5,273.25,O041,已签收,0,通过基础清洗
ORD007381,2026-04-14,C01427,P0198,8,1058.56,O035,已签收,0,通过基础清洗
ORD004850,2026-04-29,C00352,P0050,6,244.68,O020,已签收,0,通过基础清洗
ORD004749,2026-03-29,C00006,P0162,2,74.06,O031,已签收,0,通过基础清洗
ORD004269,2026-05-10,C00221,P0200,2,142.04,O057,已签收,1,通过基础清洗
ORD003523,2026-05-28,C00811,P0016,6,51.54,O041,已签收,0,通过基础清洗
ORD004135,2026-04-05,C01366,P0185,3,185.76,O024,已签收,0,通过基础清洗
ORD003603,2026-04-07,C00981,P0030,1,83.71,O036,已签收,0,通过基础清洗
ORD007814,2026-04-03,C01010,P0198,2,264.64,O010,已签收,0,通过基础清洗
ORD000714,2026-04-29,C00487,P0167,8,197.12,O044,已签收,0,通过基础清洗
ORD004187,2026-04-08,C01591,P0030,3,251.13,O030,已签收,0,通过基础清洗
ORD002215,2026-06-12,C00700,P0028,6,78.54,O005,已签收,0,通过基础清洗
ORD005302,2026-05-26,C01058,P0166,2,63.2,O004,已签收,0,通过基础清洗
ORD002924,2026-04-20,C00461,P0159,1,15.85,O034,已签收,0,通过基础清洗
ORD007251,2026-05-02,C00942,P0009,8,135.28,O006,已签收,0,通过基础清洗
ORD001811,2026-03-30,C00465,P0188,2,123.54,O039,已签收,0,通过基础清洗
ORD003487,2026-06-15,C00159,P0155,4,167.24,O043,已签收,0,通过基础清洗
ORD003142,2026-05-16,C01796,P0035,2,69.16,O047,已签收,1,通过基础清洗
ORD001828,2026-04-08,C01028,P0030,10,837.1,O019,已签收,0,通过基础清洗
ORD001156,2026-04-05,C01372,P0006,2,162.04,O040,已签收,0,通过基础清洗
ORD001325,2026-06-08,C00033,P0096,1,111.7,O038,已签收,0,通过基础清洗
ORD004313,2026-06-11,C00594,P0083,3,108.33,O011,已签收,0,通过基础清洗
ORD000511,2026-06-12,C00555,P0025,1,14.1,O051,已签收,0,通过基础清洗
ORD001681,2026-05-14,C01209,P0006,10,810.2,O046,已签收,0,通过基础清洗
ORD000500,2026-04-05,C00306,P0018,3,184.8,O034,已签收,0,通过基础清洗
ORD007258,2026-05-28,C01019,P0183,5,478.1,O020,已签收,0,通过基础清洗
ORD001857,2026-05-25,C00340,P0020,2,133.36,O034,已签收,0,通过基础清洗
ORD001389,2026-03-23,C00692,P0172,6,25.8,O016,已签收,0,通过基础清洗
ORD005616,2026-05-10,C00945,P0177,6,86.4,O015,已签收,0,通过基础清洗
ORD003720,2026-06-14,C01340,P0191,5,385.7,O057,已签收,0,通过基础清洗
ORD002387,2026-04-24,C00164,P0153,8,417.04,O033,已签收,0,通过基础清洗
ORD005542,2026-06-03,C00659,P0185,6,371.52,O019,已签收,0,通过基础清洗
ORD003237,2026-04-04,C01341,P0183,5,478.1,O001,已签收,0,通过基础清洗
ORD006173,2026-03-30,C00149,P0192,6,151.08,O051,已签收,0,通过基础清洗
ORD001541,2026-04-07,C01284,P0013,1,65.23,O003,已签收,0,通过基础清洗
ORD001218,2026-03-30,C01466,P0164,1,29.22,O019,已签收,0,通过基础清洗
ORD002682,2026-05-22,C00298,P0177,2,28.8,O054,已签收,0,通过基础清洗
ORD007818,2026-04-15,C00631,P0161,3,31.77,O015,已签收,1,通过基础清洗
ORD002994,2026-04-12,C00296,P0158,5,235.85,O010,已签收,1,通过基础清洗
ORD005513,2026-05-21,C00492,P0200,2,142.04,O011,已签收,0,通过基础清洗
ORD006314,2026-04-20,C00360,P0160,5,184.05,O021,已签收,0,通过基础清洗
ORD001192,2026-04-26,C00608,P0162,4,148.12,O011,已签收,0,通过基础清洗
ORD005773,2026-04-04,C00325,P0010,2,151.88,O004,已签收,0,通过基础清洗
ORD005294,2026-05-28,C00420,P0168,1,25.17,O006,已签收,0,通过基础清洗
ORD001543,2026-05-24,C01304,P0171,1,43.69,O004,已签收,0,通过基础清洗
ORD003302,2026-05-02,C00489,P0153,4,208.52,O056,已签收,0,通过基础清洗
ORD003325,2026-04-14,C00652,P0190,3,213.57,O040,已签收,0,通过基础清洗
ORD007057,2026-04-11,C00818,P0018,6,369.6,O007,已签收,0,通过基础清洗
ORD002540,2026-03-30,C00403,P0024,3,214.26,O028,已签收,1,通过基础清洗
ORD000954,2026-03-26,C00180,P0036,4,177.76,O003,已签收,1,通过基础清洗
ORD007177,2026-06-04,C01540,P0033,4,183.08,O001,已签收,1,通过基础清洗
ORD006732,2026-06-14,C00171,P0091,2,202.48,O042,已签收,0,通过基础清洗
ORD004847,2026-05-30,C00470,P0153,2,104.26,O030,已签收,0,通过基础清洗
ORD006802,2026-05-27,C00498,P0200,4,284.08,O035,已签收,1,通过基础清洗
ORD004331,2026-04-10,C01240,P0155,3,125.43,O051,已签收,0,通过基础清洗
ORD000733,2026-03-26,C01732,P0042,1,40.71,O020,已签收,0,通过基础清洗
ORD000198,2026-06-01,C00223,P0011,2,147.2,O016,已签收,0,通过基础清洗
ORD001157,2026-05-27,C00761,P0016,3,25.77,O060,已签收,0,通过基础清洗
ORD007408,2026-05-21,C01029,P0178,4,207.84,O006,已签收,0,通过基础清洗
ORD003295,2026-03-21,C00732,P0013,2,130.46,O038,已签收,0,通过基础清洗
ORD006542,2026-04-29,C01143,P0174,2,85.24,O032,已签收,0,通过基础清洗
ORD002983,2026-04-23,C01161,P0168,2,50.34,O021,已签收,0,通过基础清洗
ORD005306,2026-05-21,C00494,P0051,6,26.52,O040,已签收,0,通过基础清洗
ORD005162,2026-04-30,C01397,P0061,2,12.08,O040,已签收,0,通过基础清洗
ORD002157,2026-04-05,C01716,P0196,2,259.72,O013,已签收,0,通过基础清洗
ORD001063,2026-04-18,C00948,P0017,4,310.76,O011,已签收,0,通过基础清洗
ORD002617,2026-03-18,C00423,P0185,2,123.84,O006,已签收,1,通过基础清洗
ORD001168,2026-05-25,C00082,P0025,2,28.2,O020,已签收,0,通过基础清洗
ORD003223,2026-06-04,C00005,P0161,6,63.54,O009,已签收,0,通过基础清洗
ORD003637,2026-05-03,C01480,P0159,10,158.5,O002,已签收,1,通过基础清洗
ORD005589,2026-04-19,C00225,P0025,5,70.5,O016,已签收,0,通过基础清洗
ORD002939,2026-05-13,C01149,P0189,1,34.48,O034,已签收,0,通过基础清洗
ORD007092,2026-03-27,C00211,P0008,2,66.74,O015,已签收,1,通过基础清洗
ORD007193,2026-04-30,C01328,P0172,2,8.6,O003,已签收,0,通过基础清洗
ORD004492,2026-04-18,C01428,P0020,4,266.72,O005,已签收,0,通过基础清洗
ORD003141,2026-03-26,C00349,P0155,2,83.62,O059,已签收,0,通过基础清洗
ORD004981,2026-05-29,C00644,P0028,1,13.09,O016,已签收,0,通过基础清洗
ORD000144,2026-05-22,C01644,P0014,2,31.24,O004,已签收,0,通过基础清洗
ORD007922,2026-05-12,C01303,P0028,3,39.27,O002,已签收,0,通过基础清洗
ORD003578,2026-04-21,C01612,P0183,3,286.86,O015,已签收,0,通过基础清洗
ORD004947,2026-06-10,C00417,P0076,2,41.6,O038,已签收,0,通过基础清洗
ORD002783,2026-03-20,C01284,P0068,4,414.48,O050,已签收,0,通过基础清洗
ORD000718,2026-04-15,C01458,P0168,1,25.17,O040,已签收,1,通过基础清洗
ORD001820,2026-04-25,C00503,P0048,4,195.36,O017,已签收,0,通过基础清洗
ORD002503,2026-05-16,C01226,P0035,1,34.58,O016,已签收,0,通过基础清洗
ORD004361,2026-05-14,C01680,P0020,2,133.36,O001,已签收,0,通过基础清洗
ORD004172,2026-06-13,C01043,P0046,12,45.48,O011,已签收,1,通过基础清洗
ORD006589,2026-04-11,C00154,P0005,3,226.56,O037,已签收,0,通过基础清洗
ORD000396,2026-04-10,C00396,P0046,4,15.16,O041,已签收,0,通过基础清洗
ORD005732,2026-04-29,C00137,P0154,6,148.92,O010,已签收,1,通过基础清洗
ORD006321,2026-04-07,C00713,P0052,6,161.34,O059,已签收,0,通过基础清洗
ORD007187,2026-05-06,C00591,P0172,1,4.3,O024,已签收,0,通过基础清洗
ORD007725,2026-06-09,C00445,P0171,4,174.76,O034,已签收,0,通过基础清洗
ORD004493,2026-05-02,C01663,P0182,3,139.26,O002,已签收,0,通过基础清洗
ORD001366,2026-03-30,C00757,P0037,3,48.36,O005,已签收,1,通过基础清洗
ORD007293,2026-03-25,C00782,P0176,2,48.66,O013,已签收,0,通过基础清洗
ORD006000,2026-04-20,C00396,P0003,1,43.83,O059,已签收,0,通过基础清洗
ORD000596,2026-03-29,C01710,P0014,1,15.62,O018,已签收,0,通过基础清洗
ORD006206,2026-05-22,C01006,P0053,1,48.85,O009,已签收,0,通过基础清洗
ORD003953,2026-05-19,C01391,P0187,3,336.9,O011,已签收,0,通过基础清洗
ORD005393,2026-06-14,C01763,P0018,5,308.0,O019,已签收,1,通过基础清洗
ORD005918,2026-05-30,C01472,P0022,3,176.82,O015,已签收,0,通过基础清洗
ORD004969,2026-04-05,C01747,P0187,5,561.5,O002,已签收,0,通过基础清洗
ORD002915,2026-04-14,C01380,P0014,2,31.24,O034,已签收,0,通过基础清洗
ORD007877,2026-04-03,C00177,P0186,3,407.73,O018,已签收,0,通过基础清洗
ORD002327,2026-04-25,C00664,P0029,5,168.55,O015,已签收,0,通过基础清洗
ORD005645,2026-05-27,C01116,P0014,4,62.48,O034,已签收,0,通过基础清洗
ORD003767,2026-05-07,C01566,P0195,4,208.84,O016,已签收,0,通过基础清洗
ORD003441,2026-05-24,C01047,P0009,2,33.82,O009,已签收,0,通过基础清洗
ORD003852,2026-05-30,C00942,P0153,5,260.65,O006,已签收,0,通过基础清洗
ORD004133,2026-05-04,C00457,P0170,10,45.9,O039,已签收,0,通过基础清洗
ORD006807,2026-06-08,C00755,P0193,4,98.32,O060,已签收,0,通过基础清洗
ORD007336,2026-05-17,C00506,P0117,3,176.79,O058,已签收,0,通过基础清洗
ORD002144,2026-05-24,C01346,P0042,4,162.84,O057,已签收,0,通过基础清洗
ORD007378,2026-04-23,C00899,P0020,2,133.36,O013,已签收,0,通过基础清洗
ORD005074,2026-04-28,C01237,P0020,2,133.36,O009,已签收,0,通过基础清洗
ORD001572,2026-05-14,C01062,P0019,1,40.14,O002,已签收,0,通过基础清洗
ORD004080,2026-06-04,C01650,P0019,2,80.28,O014,已签收,0,通过基础清洗
ORD001123,2026-04-03,C01705,P0017,1,77.69,O060,已签收,0,通过基础清洗
ORD002787,2026-06-12,C01180,P0007,2,19.36,O026,已签收,0,通过基础清洗
ORD006336,2026-04-08,C00901,P0011,6,441.6,O041,已签收,0,通过基础清洗
ORD002968,2026-05-03,C00277,P0092,1,15.4,O020,已签收,0,通过基础清洗
ORD002505,2026-04-10,C00227,P0020,4,266.72,O011,已签收,0,通过基础清洗
ORD005989,2026-03-18,C00984,P0183,2,191.24,O002,已签收,0,通过基础清洗
ORD003466,2026-03-31,C01417,P0155,2,83.62,O001,已签收,0,通过基础清洗
ORD000676,2026-05-09,C01577,P0176,5,121.65,O024,已签收,0,通过基础清洗
ORD002809,2026-04-15,C00004,P0017,6,466.14,O035,已签收,1,通过基础清洗
ORD007165,2026-04-14,C01400,P0153,1,52.13,O014,已签收,0,通过基础清洗
ORD003349,2026-04-03,C00337,P0084,4,450.6,O042,已签收,1,通过基础清洗
ORD000729,2026-05-14,C00799,P0016,3,25.77,O010,已签收,0,通过基础清洗
ORD000413,2026-04-19,C00132,P0073,1,97.51,O008,已签收,0,通过基础清洗
ORD003147,2026-04-23,C00064,P0163,2,57.22,O020,已签收,0,通过基础清洗
ORD001517,2026-04-21,C01580,P0126,3,741.63,O002,已签收,0,通过基础清洗
ORD005746,2026-05-18,C01118,P0019,8,321.12,O020,已签收,0,通过基础清洗
ORD000826,2026-03-30,C00898,P0017,1,77.69,O029,已签收,0,通过基础清洗
ORD003268,2026-03-30,C01575,P0025,6,84.6,O030,已签收,0,通过基础清洗
ORD003975,2026-05-30,C01707,P0155,3,125.43,O019,已签收,0,通过基础清洗
ORD000617,2026-04-07,C00286,P0041,4,215.12,O007,已签收,0,通过基础清洗
ORD000115,2026-04-18,C01184,P0120,1,74.74,O034,已签收,0,通过基础清洗
ORD000418,2026-04-17,C00163,P0029,2,67.42,O019,已签收,1,通过基础清洗
ORD003070,2026-05-27,C00517,P0028,4,52.36,O016,已签收,0,通过基础清洗
ORD001626,2026-04-21,C00283,P0006,2,162.04,O015,已签收,0,通过基础清洗
ORD007114,2026-05-29,C01392,P0003,4,175.32,O018,已签收,0,通过基础清洗
ORD006749,2026-05-12,C00585,P0016,3,25.77,O060,已签收,0,通过基础清洗
ORD007917,2026-05-02,C01796,P0040,3,83.4,O057,已签收,0,通过基础清洗
ORD004186,2026-06-12,C00630,P0192,2,50.36,O054,已签收,0,通过基础清洗
ORD002897,2026-05-06,C00361,P0083,6,216.66,O013,已签收,0,通过基础清洗
ORD007469,2026-04-10,C01686,P0012,1,22.79,O053,已签收,0,通过基础清洗
ORD002083,2026-04-20,C01249,P0195,2,104.42,O034,已签收,0,通过基础清洗
ORD000754,2026-05-30,C00410,P0043,4,71.84,O023,已签收,0,通过基础清洗
ORD002547,2026-05-27,C00021,P0167,10,246.4,O013,已签收,0,通过基础清洗
ORD003970,2026-04-04,C00021,P0197,2,123.32,O047,已签收,0,通过基础清洗
ORD003374,2026-04-26,C01642,P0196,3,389.58,O016,已签收,0,通过基础清洗
ORD005727,2026-05-08,C00969,P0167,4,98.56,O015,已签收,0,通过基础清洗
ORD004108,2026-05-24,C01348,P0183,2,191.24,O048,已签收,1,通过基础清洗
ORD002445,2026-06-13,C00167,P0193,3,73.74,O010,已签收,0,通过基础清洗
ORD004381,2026-06-14,C01271,P0020,2,133.36,O002,已签收,0,通过基础清洗
ORD001067,2026-05-08,C00926,P0019,4,160.56,O039,已签收,0,通过基础清洗
ORD003914,2026-04-02,C01558,P0172,5,21.5,O007,已签收,0,通过基础清洗
ORD005288,2026-04-28,C00143,P0169,8,396.32,O020,已签收,0,通过基础清洗
ORD005537,2026-03-31,C00752,P0063,12,160.2,O024,已签收,0,通过基础清洗
ORD005388,2026-05-19,C01026,P0017,3,233.07,O011,已签收,0,通过基础清洗
ORD005733,2026-05-26,C01169,P0076,6,124.8,O017,已签收,0,通过基础清洗
ORD003499,2026-04-13,C01088,P0185,4,247.68,O056,已签收,0,通过基础清洗
ORD002739,2026-05-17,C00452,P0042,1,40.71,O056,已签收,0,通过基础清洗
ORD005053,2026-06-06,C01446,P0009,3,50.73,O002,已签收,0,通过基础清洗
ORD004001,2026-04-19,C01337,P0168,4,100.68,O014,已签收,0,通过基础清洗
ORD001569,2026-03-23,C01315,P0182,1,46.42,O060,已签收,0,通过基础清洗
ORD002428,2026-05-08,C00749,P0196,5,649.3,O015,已签收,0,通过基础清洗
ORD003747,2026-05-20,C01123,P0009,8,135.28,O048,已签收,0,通过基础清洗
ORD006834,2026-05-18,C01740,P0018,6,369.6,O019,已签收,0,通过基础清洗
ORD007412,2026-06-03,C01774,P0019,1,40.14,O021,已签收,0,通过基础清洗
ORD001688,2026-03-25,C01528,P0200,4,284.08,O014,已签收,0,通过基础清洗
ORD000852,2026-06-01,C00445,P0028,2,26.18,O057,已签收,0,通过基础清洗
ORD003547,2026-06-06,C00275,P0023,2,173.6,O043,已签收,0,通过基础清洗
ORD006304,2026-04-01,C00396,P0052,1,26.89,O048,已签收,0,通过基础清洗
ORD000896,2026-06-05,C00900,P0056,2,80.32,O013,已签收,0,通过基础清洗
ORD004593,2026-06-04,C00853,P0098,1,77.45,O011,已签收,0,通过基础清洗
ORD006402,2026-04-18,C01731,P0073,2,195.02,O048,已签收,0,通过基础清洗
ORD005879,2026-04-26,C01084,P0023,3,260.4,O020,已签收,0,通过基础清洗
ORD000336,2026-03-21,C01439,P0082,2,164.38,O019,已签收,0,通过基础清洗
ORD002840,2026-06-13,C00874,P0033,4,183.08,O003,已签收,0,通过基础清洗
ORD003088,2026-04-21,C01603,P0190,3,213.57,O034,已签收,0,通过基础清洗
ORD004612,2026-05-14,C00988,P0182,8,371.36,O033,已签收,0,通过基础清洗
ORD001349,2026-03-25,C01685,P0019,4,160.56,O024,已签收,0,通过基础清洗
ORD001016,2026-03-20,C00859,P0156,4,55.8,O012,已签收,0,通过基础清洗
ORD002817,2026-03-29,C01356,P0029,1,33.71,O022,已签收,0,通过基础清洗
ORD001632,2026-05-05,C01696,P0012,10,227.9,O051,已签收,0,通过基础清洗
ORD002490,2026-05-23,C01145,P0036,3,133.32,O013,已签收,0,通过基础清洗
ORD003731,2026-03-21,C01061,P0046,12,45.48,O012,已签收,0,通过基础清洗
ORD006906,2026-05-09,C00004,P0074,2,56.56,O035,已签收,0,通过基础清洗
ORD003252,2026-05-16,C00316,P0040,12,333.6,O012,已签收,0,通过基础清洗
