order_id,order_date,customer_id,product_id,quantity,order_amount,quantity_norm,order_amount_norm,outlet_id,order_status,is_urgent,clean_status
ORD002720,2026-04-22,C00959,P0188,3,185.31,0.1818,0.1376,O013,已签收,0,通过基础清洗
ORD004522,2026-03-22,C00571,P0032,2,93.76,0.0909,0.0682,O046,已签收,0,通过基础清洗
ORD005151,2026-04-23,C00566,P0127,1,202.52,0.0,0.1506,O015,已签收,0,通过基础清洗
ORD007290,2026-04-07,C00512,P0033,2,91.54,0.0909,0.0665,O023,已签收,1,通过基础清洗
ORD007298,2026-03-28,C01158,P0156,1,13.95,0.0,0.0077,O047,已签收,0,通过基础清洗
ORD000557,2026-04-13,C01236,P0107,1,158.84,0.0,0.1175,O052,已签收,0,通过基础清洗
ORD004796,2026-03-23,C00029,P0176,3,72.99,0.1818,0.0524,O019,已签收,1,通过基础清洗
ORD002470,2026-05-11,C01752,P0196,3,389.58,0.1818,0.2924,O001,已签收,0,通过基础清洗
ORD003739,2026-04-08,C00886,P0157,8,437.52,0.6364,0.3287,O003,已签收,0,通过基础清洗
ORD004287,2026-06-12,C00211,P0198,3,396.96,0.1818,0.298,O034,已签收,0,通过基础清洗
ORD006593,2026-06-06,C00098,P0007,8,77.44,0.6364,0.0558,O044,已签收,0,通过基础清洗
ORD005290,2026-05-01,C00451,P0170,4,18.36,0.2727,0.011,O058,已签收,0,通过基础清洗
ORD001717,2026-06-09,C01752,P0047,4,39.76,0.2727,0.0273,O029,已签收,1,通过基础清洗
ORD002605,2026-05-11,C01498,P0006,4,324.08,0.2727,0.2428,O016,已签收,1,通过基础清洗
ORD006604,2026-06-14,C01305,P0031,1,7.92,0.0,0.0031,O022,已签收,0,通过基础清洗
ORD001705,2026-05-09,C01670,P0189,5,172.4,0.3636,0.1278,O007,已签收,0,通过基础清洗
ORD002140,2026-04-26,C00724,P0027,4,265.72,0.2727,0.1985,O016,已签收,0,通过基础清洗
ORD003240,2026-03-31,C01457,P0046,3,11.37,0.1818,0.0057,O017,已签收,0,通过基础清洗
ORD004312,2026-06-08,C00236,P0091,3,303.72,0.1818,0.2273,O004,已签收,0,通过基础清洗
ORD001286,2026-05-31,C00215,P0063,6,80.1,0.4545,0.0578,O031,已签收,0,通过基础清洗
ORD006819,2026-04-29,C01623,P0042,8,325.68,0.6364,0.244,O047,已签收,0,通过基础清洗
ORD007914,2026-03-23,C01082,P0167,8,197.12,0.6364,0.1465,O013,已签收,0,通过基础清洗
ORD007153,2026-04-07,C01594,P0164,5,146.1,0.3636,0.1079,O009,已签收,0,通过基础清洗
ORD003931,2026-03-21,C01795,P0170,3,13.77,0.1818,0.0076,O010,已签收,0,通过基础清洗
ORD005986,2026-05-19,C00038,P0028,3,39.27,0.1818,0.0269,O056,已签收,0,通过基础清洗
ORD006064,2026-03-26,C00035,P0013,5,326.15,0.3636,0.2443,O024,已签收,0,通过基础清洗
ORD001592,2026-04-24,C00016,P0164,6,175.32,0.4545,0.13,O007,已签收,0,通过基础清洗
ORD007515,2026-04-18,C01625,P0153,5,260.65,0.3636,0.1947,O010,已签收,0,通过基础清洗
ORD007095,2026-05-16,C00747,P0148,1,96.8,0.0,0.0705,O048,已签收,0,通过基础清洗
ORD002163,2026-04-05,C00543,P0016,4,34.36,0.2727,0.0232,O023,已签收,0,通过基础清洗
ORD002397,2026-03-27,C00815,P0078,4,63.72,0.2727,0.0454,O045,已签收,0,通过基础清洗
ORD000318,2026-03-26,C01428,P0030,5,418.55,0.3636,0.3144,O026,已签收,0,通过基础清洗
ORD007184,2026-04-27,C01665,P0097,3,28.86,0.1818,0.019,O053,已签收,0,通过基础清洗
ORD003112,2026-06-11,C01506,P0034,2,15.64,0.0909,0.009,O019,已签收,0,通过基础清洗
ORD005234,2026-06-02,C01170,P0072,1,42.76,0.0,0.0295,O051,已签收,1,通过基础清洗
ORD006395,2026-06-11,C01791,P0016,2,17.18,0.0909,0.0101,O016,已签收,1,通过基础清洗
ORD007760,2026-04-03,C01563,P0030,1,83.71,0.0,0.0606,O009,已签收,0,通过基础清洗
ORD004037,2026-05-15,C00611,P0164,5,146.1,0.3636,0.1079,O012,已签收,0,通过基础清洗
ORD000796,2026-05-13,C01478,P0028,1,13.09,0.0,0.007,O023,已签收,0,通过基础清洗
ORD003021,2026-06-01,C01485,P0190,8,569.52,0.6364,0.4288,O009,已签收,0,通过基础清洗
ORD001712,2026-05-04,C01794,P0072,2,85.52,0.0909,0.0619,O009,已签收,0,通过基础清洗
ORD003388,2026-05-06,C01637,P0010,3,227.82,0.1818,0.1698,O034,已签收,1,通过基础清洗
ORD000037,2026-05-22,C01702,P0015,1,70.26,0.0,0.0504,O011,已签收,0,通过基础清洗
ORD004550,2026-03-30,C00233,P0153,1,52.13,0.0,0.0366,O022,已签收,0,通过基础清洗
ORD000914,2026-03-19,C00276,P0177,2,28.8,0.0909,0.019,O031,已签收,0,通过基础清洗
ORD005722,2026-05-25,C00559,P0159,2,31.7,0.0909,0.0212,O015,已签收,0,通过基础清洗
ORD005296,2026-06-14,C00632,P0169,1,49.54,0.0,0.0347,O001,已签收,1,通过基础清洗
ORD003973,2026-03-28,C00768,P0006,8,648.16,0.6364,0.4884,O033,已签收,1,通过基础清洗
ORD005371,2026-05-19,C00147,P0169,3,148.62,0.1818,0.1098,O017,已签收,1,通过基础清洗
ORD004134,2026-06-15,C01317,P0029,2,67.42,0.0909,0.0482,O012,已签收,1,通过基础清洗
ORD000975,2026-04-03,C00031,P0061,4,24.16,0.2727,0.0154,O011,已签收,0,通过基础清洗
ORD000984,2026-04-04,C01000,P0118,1,124.35,0.0,0.0914,O038,已签收,0,通过基础清洗
ORD006538,2026-04-19,C01438,P0007,2,19.36,0.0909,0.0118,O051,已签收,0,通过基础清洗
ORD001419,2026-04-29,C01559,P0191,3,231.42,0.1818,0.1725,O015,已签收,0,通过基础清洗
ORD001561,2026-05-05,C01032,P0049,3,30.15,0.1818,0.02,O002,已签收,0,通过基础清洗
ORD004136,2026-06-03,C00562,P0170,1,4.59,0.0,0.0006,O026,已签收,0,通过基础清洗
ORD005583,2026-03-18,C00695,P0026,2,109.3,0.0909,0.08,O010,已签收,0,通过基础清洗
ORD006384,2026-04-07,C01232,P0013,2,130.46,0.0909,0.096,O024,已签收,0,通过基础清洗
ORD004266,2026-03-23,C01052,P0086,4,473.84,0.2727,0.3563,O018,已签收,0,通过基础清洗
ORD001356,2026-04-14,C00375,P0013,2,130.46,0.0909,0.096,O008,已签收,0,通过基础清洗
ORD007490,2026-04-21,C00260,P0197,3,184.98,0.1818,0.1373,O040,已签收,0,通过基础清洗
ORD007584,2026-06-06,C01633,P0064,8,46.48,0.6364,0.0324,O039,已签收,1,通过基础清洗
ORD000988,2026-04-22,C00347,P0011,3,220.8,0.1818,0.1645,O027,已签收,0,通过基础清洗
ORD002683,2026-06-12,C01303,P0172,2,8.6,0.0909,0.0036,O004,已签收,0,通过基础清洗
ORD005048,2026-04-22,C00561,P0164,5,146.1,0.3636,0.1079,O010,已签收,0,通过基础清洗
ORD001641,2026-04-20,C00928,P0164,4,116.88,0.2727,0.0857,O009,已签收,1,通过基础清洗
ORD001291,2026-04-13,C00346,P0175,3,73.14,0.1818,0.0526,O027,已签收,1,通过基础清洗
ORD003682,2026-05-18,C00602,P0008,4,133.48,0.2727,0.0983,O045,已签收,0,通过基础清洗
ORD001381,2026-04-13,C01073,P0183,2,191.24,0.0909,0.1421,O007,已签收,0,通过基础清洗
ORD001934,2026-05-27,C01253,P0182,2,92.84,0.0909,0.0675,O024,已签收,0,通过基础清洗
ORD004676,2026-03-24,C00278,P0058,2,73.76,0.0909,0.053,O002,已签收,1,通过基础清洗
ORD007858,2026-05-05,C01123,P0186,1,135.91,0.0,0.1001,O033,已签收,0,通过基础清洗
ORD003161,2026-04-03,C01672,P0156,3,41.85,0.1818,0.0288,O016,已签收,0,通过基础清洗
ORD002031,2026-05-10,C00351,P0037,3,48.36,0.1818,0.0338,O026,已签收,0,通过基础清洗
ORD000893,2026-05-04,C01572,P0017,4,310.76,0.2727,0.2327,O051,已签收,0,通过基础清洗
ORD004877,2026-04-20,C00857,P0200,3,213.06,0.1818,0.1586,O028,已签收,0,通过基础清洗
ORD004070,2026-04-17,C00499,P0006,2,162.04,0.0909,0.1199,O008,已签收,0,通过基础清洗
ORD004256,2026-04-14,C01551,P0185,5,309.6,0.3636,0.2318,O001,已签收,0,通过基础清洗
ORD000003,2026-03-23,C00411,P0182,3,139.26,0.1818,0.1027,O037,已签收,0,通过基础清洗
ORD002110,2026-05-26,C00053,P0003,2,87.66,0.0909,0.0636,O028,已签收,0,通过基础清洗
ORD000850,2026-04-09,C00573,P0036,1,44.44,0.0,0.0308,O010,已签收,1,通过基础清洗
ORD002738,2026-05-22,C01478,P0191,3,231.42,0.1818,0.1725,O034,已签收,0,通过基础清洗
ORD002467,2026-04-08,C01430,P0006,2,162.04,0.0909,0.1199,O019,已签收,1,通过基础清洗
ORD001915,2026-04-17,C01508,P0162,3,111.09,0.1818,0.0813,O058,已签收,0,通过基础清洗
ORD001597,2026-03-27,C00276,P0082,2,164.38,0.0909,0.1217,O019,已签收,1,通过基础清洗
ORD005873,2026-03-18,C01755,P0154,3,74.46,0.1818,0.0536,O007,已签收,1,通过基础清洗
ORD001914,2026-05-01,C00047,P0007,2,19.36,0.0909,0.0118,O039,已签收,0,通过基础清洗
ORD005140,2026-03-22,C01460,P0090,2,35.44,0.0909,0.024,O015,已签收,0,通过基础清洗
ORD007533,2026-05-18,C01407,P0003,5,219.15,0.3636,0.1632,O001,已签收,0,通过基础清洗
ORD005641,2026-03-23,C00522,P0159,1,15.85,0.0,0.0091,O008,已签收,0,通过基础清洗
ORD002737,2026-05-12,C00110,P0007,8,77.44,0.6364,0.0558,O051,已签收,0,通过基础清洗
ORD000727,2026-04-27,C00183,P0173,3,160.41,0.1818,0.1187,O020,已签收,0,通过基础清洗
ORD000054,2026-03-24,C01673,P0176,2,48.66,0.0909,0.034,O004,已签收,0,通过基础清洗
ORD001797,2026-05-05,C00704,P0160,3,110.43,0.1818,0.0808,O037,已签收,0,通过基础清洗
ORD003846,2026-05-26,C00055,P0018,4,246.4,0.2727,0.1839,O058,已签收,0,通过基础清洗
ORD006008,2026-05-07,C00516,P0161,6,63.54,0.4545,0.0453,O013,已签收,0,通过基础清洗
ORD002554,2026-04-06,C01661,P0165,1,59.22,0.0,0.042,O012,已签收,0,通过基础清洗
ORD002801,2026-04-08,C00058,P0156,5,69.75,0.3636,0.05,O016,已签收,0,通过基础清洗
ORD000937,2026-03-29,C00815,P0185,2,123.84,0.0909,0.091,O014,已签收,1,通过基础清洗
ORD006602,2026-03-24,C01475,P0019,4,160.56,0.2727,0.1188,O004,已签收,0,通过基础清洗
ORD000825,2026-05-02,C00820,P0183,5,478.1,0.3636,0.3595,O005,已签收,0,通过基础清洗
ORD004322,2026-05-07,C00953,P0029,3,101.13,0.1818,0.0738,O009,已签收,0,通过基础清洗
ORD003402,2026-06-09,C01287,P0126,1,247.21,0.0,0.1845,O023,已签收,0,通过基础清洗
ORD001390,2026-05-09,C01577,P0167,6,147.84,0.4545,0.1092,O034,已签收,0,通过基础清洗
ORD003565,2026-06-02,C00347,P0009,4,67.64,0.2727,0.0484,O031,已签收,0,通过基础清洗
ORD000885,2026-05-30,C00368,P0029,8,269.68,0.6364,0.2015,O019,已签收,0,通过基础清洗
ORD005430,2026-05-14,C00781,P0131,1,96.04,0.0,0.0699,O050,已签收,0,通过基础清洗
ORD005704,2026-03-25,C00159,P0195,2,104.42,0.0909,0.0763,O009,已签收,1,通过基础清洗
ORD005691,2026-05-05,C00571,P0055,6,225.24,0.4545,0.1678,O004,已签收,0,通过基础清洗
ORD004868,2026-05-14,C00390,P0054,4,201.12,0.2727,0.1496,O016,已签收,0,通过基础清洗
ORD001869,2026-05-04,C00669,P0084,4,450.6,0.2727,0.3386,O028,已签收,1,通过基础清洗
ORD005182,2026-03-21,C01350,P0157,2,109.38,0.0909,0.08,O019,已签收,0,通过基础清洗
ORD000011,2026-05-05,C01160,P0003,3,131.49,0.1818,0.0968,O025,已签收,0,通过基础清洗
ORD003416,2026-03-24,C01408,P0006,4,324.08,0.2727,0.2428,O016,已签收,1,通过基础清洗
ORD005422,2026-04-08,C00929,P0082,3,246.57,0.1818,0.184,O031,已签收,0,通过基础清洗
ORD001464,2026-04-06,C00264,P0028,3,39.27,0.1818,0.0269,O022,已签收,0,通过基础清洗
ORD000807,2026-05-21,C01731,P0030,1,83.71,0.0,0.0606,O004,已签收,0,通过基础清洗
ORD007716,2026-05-18,C00082,P0028,2,26.18,0.0909,0.017,O020,已签收,1,通过基础清洗
ORD007626,2026-03-28,C01180,P0002,10,879.5,0.8182,0.6637,O013,已签收,0,通过基础清洗
ORD004069,2026-05-11,C00534,P0026,2,109.3,0.0909,0.08,O027,已签收,1,通过基础清洗
ORD002109,2026-06-08,C00532,P0156,1,13.95,0.0,0.0077,O012,已签收,0,通过基础清洗
ORD006758,2026-03-19,C01119,P0167,2,49.28,0.0909,0.0345,O017,已签收,0,通过基础清洗
ORD007929,2026-05-02,C01474,P0009,1,16.91,0.0,0.0099,O059,已签收,0,通过基础清洗
ORD002235,2026-03-23,C00270,P0198,1,132.32,0.0,0.0974,O045,已签收,1,通过基础清洗
ORD000964,2026-03-20,C00503,P0177,3,43.2,0.1818,0.0299,O014,已签收,1,通过基础清洗
ORD004495,2026-05-25,C01437,P0017,2,155.38,0.0909,0.1149,O016,已签收,0,通过基础清洗
ORD002633,2026-05-28,C00734,P0046,6,22.74,0.4545,0.0144,O044,已签收,1,通过基础清洗
ORD006095,2026-05-30,C01507,P0181,2,55.98,0.0909,0.0396,O017,已签收,0,通过基础清洗
ORD000705,2026-05-03,C01228,P0161,1,10.59,0.0,0.0052,O008,已签收,0,通过基础清洗
ORD000432,2026-03-23,C00707,P0092,1,15.4,0.0,0.0088,O013,已签收,0,通过基础清洗
ORD004389,2026-04-14,C01065,P0091,4,404.96,0.2727,0.3041,O017,已签收,0,通过基础清洗
ORD006078,2026-03-20,C00498,P0159,2,31.7,0.0909,0.0212,O022,已签收,1,通过基础清洗
ORD000146,2026-03-27,C00260,P0169,1,49.54,0.0,0.0347,O026,已签收,0,通过基础清洗
ORD002034,2026-03-25,C01264,P0007,1,9.68,0.0,0.0045,O025,已签收,0,通过基础清洗
ORD006720,2026-05-24,C00809,P0060,2,19.16,0.0909,0.0116,O002,已签收,0,通过基础清洗
ORD001166,2026-05-26,C00918,P0156,3,41.85,0.1818,0.0288,O008,已签收,0,通过基础清洗
ORD003501,2026-05-10,C00067,P0156,5,69.75,0.3636,0.05,O047,已签收,0,通过基础清洗
ORD002051,2026-03-20,C00929,P0010,6,455.64,0.4545,0.3425,O007,已签收,0,通过基础清洗
ORD003761,2026-06-04,C01064,P0140,1,149.75,0.0,0.1106,O036,已签收,0,通过基础清洗
ORD002625,2026-04-07,C00626,P0031,6,47.52,0.4545,0.0331,O004,已签收,0,通过基础清洗
ORD004485,2026-04-07,C01201,P0020,5,333.4,0.3636,0.2498,O003,已签收,0,通过基础清洗
ORD004436,2026-04-11,C00437,P0013,10,652.3,0.8182,0.4915,O003,已签收,1,通过基础清洗
ORD006379,2026-04-10,C00925,P0022,1,58.94,0.0,0.0418,O060,已签收,0,通过基础清洗
ORD006209,2026-04-19,C01014,P0170,4,18.36,0.2727,0.011,O048,已签收,0,通过基础清洗
ORD004362,2026-05-20,C00397,P0043,4,71.84,0.2727,0.0516,O058,已签收,0,通过基础清洗
ORD002425,2026-04-11,C01040,P0027,3,199.29,0.1818,0.1482,O033,已签收,0,通过基础清洗
ORD001263,2026-04-04,C01204,P0155,5,209.05,0.3636,0.1556,O047,已签收,1,通过基础清洗
ORD001772,2026-04-29,C00835,P0199,2,246.02,0.0909,0.1836,O014,已签收,0,通过基础清洗
ORD003512,2026-04-17,C01372,P0006,6,486.12,0.4545,0.3656,O028,已签收,0,通过基础清洗
ORD000272,2026-03-19,C00239,P0011,1,73.6,0.0,0.0529,O057,已签收,0,通过基础清洗
ORD004793,2026-05-21,C01142,P0053,2,97.7,0.0909,0.0712,O036,已签收,0,通过基础清洗
ORD007964,2026-04-25,C01788,P0126,1,247.21,0.0,0.1845,O042,已签收,0,通过基础清洗
ORD000245,2026-06-10,C01716,P0028,1,13.09,0.0,0.007,O008,已签收,0,通过基础清洗
ORD007752,2026-06-01,C01212,P0199,8,984.08,0.6364,0.743,O020,已签收,0,通过基础清洗
ORD004573,2026-06-05,C00962,P0080,2,123.2,0.0909,0.0905,O005,已签收,0,通过基础清洗
ORD002033,2026-04-17,C00126,P0165,3,177.66,0.1818,0.1318,O041,已签收,0,通过基础清洗
ORD007375,2026-05-27,C00231,P0179,6,180.66,0.4545,0.1341,O047,已签收,0,通过基础清洗
ORD006963,2026-05-28,C00536,P0190,1,71.19,0.0,0.0511,O057,已签收,0,通过基础清洗
ORD000814,2026-04-29,C00476,P0177,1,14.4,0.0,0.008,O003,已签收,0,通过基础清洗
ORD006011,2026-05-05,C00254,P0028,10,130.9,0.8182,0.0963,O017,已签收,1,通过基础清洗
ORD003811,2026-04-23,C01428,P0063,1,13.35,0.0,0.0072,O049,已签收,0,通过基础清洗
ORD007810,2026-04-25,C00920,P0158,3,141.51,0.1818,0.1044,O006,已签收,0,通过基础清洗
ORD007935,2026-05-22,C00624,P0009,2,33.82,0.0909,0.0228,O047,已签收,0,通过基础清洗
ORD006502,2026-05-28,C01614,P0024,3,214.26,0.1818,0.1595,O002,已签收,0,通过基础清洗
ORD001805,2026-06-09,C00292,P0004,1,43.25,0.0,0.0299,O013,已签收,0,通过基础清洗
ORD006803,2026-04-15,C01613,P0042,2,81.42,0.0909,0.0588,O035,已签收,0,通过基础清洗
ORD004347,2026-04-25,C01672,P0159,5,79.25,0.3636,0.0572,O009,已签收,0,通过基础清洗
ORD002462,2026-05-06,C00281,P0033,8,366.16,0.6364,0.2746,O013,已签收,0,通过基础清洗
ORD000546,2026-05-24,C00580,P0157,4,218.76,0.2727,0.1629,O047,已签收,0,通过基础清洗
ORD003242,2026-05-26,C00291,P0161,8,84.72,0.6364,0.0613,O009,已签收,0,通过基础清洗
ORD000739,2026-03-23,C00267,P0020,6,400.08,0.4545,0.3004,O001,已签收,0,通过基础清洗
ORD000311,2026-05-22,C01013,P0193,5,122.9,0.3636,0.0903,O021,已签收,0,通过基础清洗
ORD003522,2026-05-27,C01568,P0183,2,191.24,0.0909,0.1421,O030,已签收,0,通过基础清洗
ORD001132,2026-05-22,C01731,P0006,2,162.04,0.0909,0.1199,O019,已签收,0,通过基础清洗
ORD005546,2026-05-05,C01203,P0123,1,69.53,0.0,0.0498,O011,已签收,1,通过基础清洗
ORD007873,2026-05-23,C00154,P0025,2,28.2,0.0909,0.0185,O058,已签收,0,通过基础清洗
ORD004112,2026-04-14,C00508,P0161,3,31.77,0.1818,0.0212,O013,已签收,1,通过基础清洗
ORD002770,2026-04-11,C00421,P0169,8,396.32,0.6364,0.2975,O013,已签收,0,通过基础清洗
ORD000921,2026-05-19,C01364,P0027,2,132.86,0.0909,0.0978,O018,已签收,0,通过基础清洗
ORD006709,2026-06-09,C01233,P0199,8,984.08,0.6364,0.743,O015,已签收,0,通过基础清洗
ORD003588,2026-05-29,C00350,P0010,4,303.76,0.2727,0.2274,O012,已签收,0,通过基础清洗
ORD003960,2026-03-20,C01565,P0016,2,17.18,0.0909,0.0101,O041,已签收,1,通过基础清洗
ORD000039,2026-05-22,C01548,P0028,3,39.27,0.1818,0.0269,O017,已签收,0,通过基础清洗
ORD004460,2026-04-22,C00270,P0011,2,147.2,0.0909,0.1087,O007,已签收,0,通过基础清洗
ORD004279,2026-06-09,C00025,P0059,12,134.4,1.0,0.099,O047,已签收,0,通过基础清洗
ORD002984,2026-06-06,C01031,P0131,1,96.04,0.0,0.0699,O021,已签收,0,通过基础清洗
ORD005291,2026-04-17,C00424,P0197,3,184.98,0.1818,0.1373,O007,已签收,0,通过基础清洗
ORD007981,2026-05-28,C00093,P0046,3,11.37,0.1818,0.0057,O008,已签收,0,通过基础清洗
ORD005218,2026-06-06,C00119,P0040,1,27.8,0.0,0.0182,O009,已签收,0,通过基础清洗
ORD002668,2026-04-25,C00814,P0160,2,73.62,0.0909,0.0529,O017,已签收,0,通过基础清洗
ORD003224,2026-04-07,C00148,P0030,1,83.71,0.0,0.0606,O027,已签收,0,通过基础清洗
ORD001183,2026-04-19,C01284,P0091,1,101.24,0.0,0.0739,O019,已签收,0,通过基础清洗
ORD007264,2026-04-04,C01099,P0188,3,185.31,0.1818,0.1376,O026,已签收,0,通过基础清洗
ORD000615,2026-05-09,C00411,P0158,4,188.68,0.2727,0.1401,O035,已签收,0,通过基础清洗
ORD007851,2026-06-02,C00755,P0047,6,59.64,0.4545,0.0423,O040,已签收,0,通过基础清洗
ORD001467,2026-03-18,C01702,P0027,5,332.15,0.3636,0.2489,O015,已签收,1,通过基础清洗
ORD004498,2026-06-03,C00208,P0002,3,263.85,0.1818,0.1971,O007,已签收,0,通过基础清洗
ORD003043,2026-04-04,C00167,P0080,3,184.8,0.1818,0.1372,O053,已签收,0,通过基础清洗
ORD000935,2026-04-13,C01555,P0165,2,118.44,0.0909,0.0869,O010,已签收,0,通过基础清洗
ORD002420,2026-06-03,C01474,P0056,2,80.32,0.0909,0.058,O011,已签收,0,通过基础清洗
ORD005086,2026-06-13,C01140,P0063,1,13.35,0.0,0.0072,O020,已签收,1,通过基础清洗
ORD007223,2026-05-15,C01650,P0173,6,320.82,0.4545,0.2403,O015,已签收,0,通过基础清洗
ORD007649,2026-05-26,C00774,P0074,2,56.56,0.0909,0.04,O002,已签收,0,通过基础清洗
ORD004823,2026-06-15,C01379,P0046,2,7.58,0.0909,0.0029,O027,已签收,0,通过基础清洗
ORD000827,2026-04-21,C01369,P0173,6,320.82,0.4545,0.2403,O033,已签收,1,通过基础清洗
ORD001522,2026-06-13,C00454,P0156,5,69.75,0.3636,0.05,O028,已签收,0,通过基础清洗
ORD002931,2026-05-29,C01033,P0009,1,16.91,0.0,0.0099,O007,已签收,0,通过基础清洗
ORD004233,2026-05-19,C00400,P0009,3,50.73,0.1818,0.0356,O018,已签收,0,通过基础清洗
ORD000629,2026-05-10,C01656,P0147,1,110.44,0.0,0.0808,O046,已签收,0,通过基础清洗
ORD004431,2026-03-18,C00911,P0055,3,112.62,0.1818,0.0825,O014,已签收,0,通过基础清洗
ORD003854,2026-04-11,C00162,P0049,6,60.3,0.4545,0.0428,O003,已签收,0,通过基础清洗
ORD000391,2026-05-12,C00857,P0194,4,238.08,0.2727,0.1776,O026,已签收,0,通过基础清洗
ORD004346,2026-04-06,C00237,P0030,3,251.13,0.1818,0.1875,O016,已签收,0,通过基础清洗
ORD007789,2026-06-05,C01076,P0092,1,15.4,0.0,0.0088,O019,已签收,0,通过基础清洗
ORD005914,2026-04-29,C00784,P0024,1,71.42,0.0,0.0513,O026,已签收,0,通过基础清洗
ORD003991,2026-04-13,C00083,P0164,3,87.66,0.1818,0.0636,O055,已签收,0,通过基础清洗
ORD000401,2026-04-19,C01292,P0004,2,86.5,0.0909,0.0627,O052,已签收,0,通过基础清洗
ORD004807,2026-04-13,C01392,P0019,8,321.12,0.6364,0.2405,O020,已签收,0,通过基础清洗
ORD005136,2026-05-18,C00728,P0162,2,74.06,0.0909,0.0533,O009,已签收,0,通过基础清洗
ORD006471,2026-05-07,C00848,P0097,3,28.86,0.1818,0.019,O028,已签收,0,通过基础清洗
ORD003360,2026-05-25,C00043,P0156,8,111.6,0.6364,0.0817,O026,已签收,1,通过基础清洗
ORD000047,2026-03-28,C00935,P0036,2,88.88,0.0909,0.0645,O020,已签收,0,通过基础清洗
ORD005658,2026-05-06,C00569,P0063,1,13.35,0.0,0.0072,O002,已签收,1,通过基础清洗
ORD007668,2026-06-03,C00723,P0198,4,529.28,0.2727,0.3983,O060,已签收,0,通过基础清洗
ORD007878,2026-04-16,C01289,P0004,8,346.0,0.6364,0.2594,O039,已签收,0,通过基础清洗
ORD003643,2026-04-07,C01360,P0049,2,20.1,0.0909,0.0124,O036,已签收,0,通过基础清洗
ORD003727,2026-05-04,C00347,P0180,2,25.0,0.0909,0.0161,O001,已签收,0,通过基础清洗
ORD007325,2026-04-18,C00452,P0030,6,502.26,0.4545,0.3778,O060,已签收,1,通过基础清洗
ORD005209,2026-04-11,C00555,P0132,1,88.27,0.0,0.064,O037,已签收,0,通过基础清洗
ORD005320,2026-05-21,C00875,P0016,2,17.18,0.0909,0.0101,O056,已签收,1,通过基础清洗
ORD007756,2026-03-30,C00087,P0017,3,233.07,0.1818,0.1738,O016,已签收,0,通过基础清洗
ORD002422,2026-05-26,C00680,P0163,10,286.1,0.8182,0.214,O003,已签收,0,通过基础清洗
ORD005605,2026-05-17,C01130,P0157,5,273.45,0.3636,0.2044,O034,已签收,0,通过基础清洗
ORD001751,2026-05-12,C00297,P0183,4,382.48,0.2727,0.287,O012,已签收,0,通过基础清洗
ORD007726,2026-06-04,C01424,P0108,1,30.33,0.0,0.0201,O008,已签收,0,通过基础清洗
ORD006558,2026-06-02,C00916,P0185,2,123.84,0.0909,0.091,O005,已签收,0,通过基础清洗
ORD004063,2026-04-21,C01222,P0024,4,285.68,0.2727,0.2136,O009,已签收,1,通过基础清洗
ORD007567,2026-04-13,C00754,P0043,12,215.52,1.0,0.1605,O031,已签收,0,通过基础清洗
ORD000339,2026-04-03,C01372,P0180,2,25.0,0.0909,0.0161,O006,已签收,0,通过基础清洗
ORD000216,2026-04-04,C00606,P0191,3,231.42,0.1818,0.1725,O007,已签收,1,通过基础清洗
ORD003664,2026-04-06,C01271,P0120,1,74.74,0.0,0.0538,O016,已签收,1,通过基础清洗
ORD001342,2026-05-09,C00652,P0001,6,426.06,0.4545,0.32,O006,已签收,0,通过基础清洗
ORD007318,2026-03-23,C00221,P0200,2,142.04,0.0909,0.1048,O003,已签收,0,通过基础清洗
ORD007737,2026-03-19,C01152,P0033,5,228.85,0.3636,0.1706,O014,已签收,1,通过基础清洗
ORD003895,2026-04-12,C00164,P0053,2,97.7,0.0909,0.0712,O024,已签收,0,通过基础清洗
ORD003641,2026-04-17,C01291,P0006,1,81.02,0.0,0.0585,O027,已签收,0,通过基础清洗
ORD000330,2026-06-15,C00779,P0044,3,35.22,0.1818,0.0238,O005,已签收,0,通过基础清洗
ORD006300,2026-05-24,C01303,P0056,2,80.32,0.0909,0.058,O019,已签收,0,通过基础清洗
ORD003005,2026-03-30,C00241,P0194,3,178.56,0.1818,0.1325,O001,已签收,0,通过基础清洗
ORD007636,2026-05-25,C00884,P0176,3,72.99,0.1818,0.0524,O024,已签收,0,通过基础清洗
ORD003116,2026-04-15,C01659,P0008,2,66.74,0.0909,0.0477,O035,已签收,0,通过基础清洗
ORD007962,2026-04-04,C00028,P0012,4,91.16,0.2727,0.0662,O015,已签收,0,通过基础清洗
ORD002323,2026-06-07,C00339,P0083,6,216.66,0.4545,0.1613,O038,已签收,0,通过基础清洗
ORD004198,2026-05-06,C00824,P0005,2,151.04,0.0909,0.1116,O034,已签收,0,通过基础清洗
ORD003550,2026-03-22,C00092,P0011,1,73.6,0.0,0.0529,O033,已签收,0,通过基础清洗
ORD001459,2026-04-12,C00309,P0017,2,155.38,0.0909,0.1149,O030,已签收,1,通过基础清洗
ORD000172,2026-05-10,C00829,P0035,2,69.16,0.0909,0.0495,O008,已签收,0,通过基础清洗
ORD004204,2026-05-02,C00608,P0156,3,41.85,0.1818,0.0288,O013,已签收,1,通过基础清洗
ORD006706,2026-05-05,C00134,P0039,8,258.88,0.6364,0.1933,O034,已签收,0,通过基础清洗
